GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,Alternate Commuters
Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,AltComm
1500000US390490007101,3.90E+11,"Block Group 1, Census Tract 7.10, Franklin County, Ohio",0,0,0,0,7,7
1500000US390490007102,3.90E+11,"Block Group 2, Census Tract 7.10, Franklin County, Ohio",36,0,0,0,0,36
1500000US390490007103,3.90E+11,"Block Group 3, Census Tract 7.10, Franklin County, Ohio",42,0,0,0,0,42
1500000US390490007104,3.90E+11,"Block Group 4, Census Tract 7.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490007201,3.90E+11,"Block Group 1, Census Tract 7.20, Franklin County, Ohio",13,0,0,0,0,13
1500000US390490007202,3.90E+11,"Block Group 2, Census Tract 7.20, Franklin County, Ohio",27,0,0,0,0,27
1500000US390490007203,3.90E+11,"Block Group 3, Census Tract 7.20, Franklin County, Ohio",10,6,0,18,0,34
1500000US390490007301,3.90E+11,"Block Group 1, Census Tract 7.30, Franklin County, Ohio",65,0,0,0,0,65
1500000US390490007302,3.90E+11,"Block Group 2, Census Tract 7.30, Franklin County, Ohio",64,0,0,9,0,73
1500000US390490007303,3.90E+11,"Block Group 3, Census Tract 7.30, Franklin County, Ohio",0,0,0,13,0,13
1500000US390490007304,3.90E+11,"Block Group 4, Census Tract 7.30, Franklin County, Ohio",62,0,0,0,24,86
1500000US390490007305,3.90E+11,"Block Group 5, Census Tract 7.30, Franklin County, Ohio",36,0,0,0,6,42
1500000US390490008101,3.90E+11,"Block Group 1, Census Tract 8.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490008102,3.90E+11,"Block Group 2, Census Tract 8.10, Franklin County, Ohio",0,0,7,0,0,7
1500000US390490008103,3.90E+11,"Block Group 3, Census Tract 8.10, Franklin County, Ohio",0,0,0,0,7,7
1500000US390490008201,3.90E+11,"Block Group 1, Census Tract 8.20, Franklin County, Ohio",5,0,0,0,0,5
1500000US390490008202,3.90E+11,"Block Group 2, Census Tract 8.20, Franklin County, Ohio",39,0,0,0,0,39
1500000US390490008203,3.90E+11,"Block Group 3, Census Tract 8.20, Franklin County, Ohio",4,0,0,0,5,9
1500000US390490008204,3.90E+11,"Block Group 4, Census Tract 8.20, Franklin County, Ohio",5,0,0,0,0,5
1500000US390490009101,3.90E+11,"Block Group 1, Census Tract 9.10, Franklin County, Ohio",64,14,0,0,0,78
1500000US390490009102,3.90E+11,"Block Group 2, Census Tract 9.10, Franklin County, Ohio",0,0,0,0,26,26
1500000US390490009103,3.90E+11,"Block Group 3, Census Tract 9.10, Franklin County, Ohio",42,0,0,0,0,42
1500000US390490009104,3.90E+11,"Block Group 4, Census Tract 9.10, Franklin County, Ohio",45,0,0,42,11,98
1500000US390490009201,3.90E+11,"Block Group 1, Census Tract 9.20, Franklin County, Ohio",9,0,0,0,0,9
1500000US390490009202,3.90E+11,"Block Group 2, Census Tract 9.20, Franklin County, Ohio",36,0,0,0,0,36
1500000US390490009203,3.90E+11,"Block Group 3, Census Tract 9.20, Franklin County, Ohio",67,0,0,0,0,67
1500000US390490010001,3.90E+11,"Block Group 1, Census Tract 10, Franklin County, Ohio",17,0,0,28,0,45
1500000US390490010002,3.90E+11,"Block Group 2, Census Tract 10, Franklin County, Ohio",75,0,0,15,19,109
1500000US390490010003,3.90E+11,"Block Group 3, Census Tract 10, Franklin County, Ohio",11,0,0,126,32,169
1500000US390490010004,3.90E+11,"Block Group 4, Census Tract 10, Franklin County, Ohio",17,0,0,0,40,57
1500000US390490010005,3.90E+11,"Block Group 5, Census Tract 10, Franklin County, Ohio",109,0,0,117,80,306
1500000US390490010006,3.90E+11,"Block Group 6, Census Tract 10, Franklin County, Ohio",57,0,0,31,54,142
1500000US390490011101,3.90E+11,"Block Group 1, Census Tract 11.10, Franklin County, Ohio",33,0,0,22,164,219
1500000US390490011102,3.90E+11,"Block Group 2, Census Tract 11.10, Franklin County, Ohio",32,0,0,6,122,160
1500000US390490011103,3.90E+11,"Block Group 3, Census Tract 11.10, Franklin County, Ohio",42,0,0,39,215,296
1500000US390490011211,3.90E+11,"Block Group 1, Census Tract 11.21, Franklin County, Ohio",174,0,0,37,643,854
1500000US390490011212,3.90E+11,"Block Group 2, Census Tract 11.21, Franklin County, Ohio",55,0,5,7,357,424
1500000US390490011213,3.90E+11,"Block Group 3, Census Tract 11.21, Franklin County, Ohio",44,0,0,25,395,464
1500000US390490011221,3.90E+11,"Block Group 1, Census Tract 11.22, Franklin County, Ohio",117,0,0,16,31,164
1500000US390490011222,3.90E+11,"Block Group 2, Census Tract 11.22, Franklin County, Ohio",10,0,0,10,267,287
1500000US390490012001,3.90E+11,"Block Group 1, Census Tract 12, Franklin County, Ohio",28,0,0,48,114,190
1500000US390490012002,3.90E+11,"Block Group 2, Census Tract 12, Franklin County, Ohio",21,0,0,0,120,141
1500000US390490012003,3.90E+11,"Block Group 3, Census Tract 12, Franklin County, Ohio",22,0,0,0,103,125
1500000US390490012004,3.90E+11,"Block Group 4, Census Tract 12, Franklin County, Ohio",45,0,0,22,204,271
1500000US390490012005,3.90E+11,"Block Group 5, Census Tract 12, Franklin County, Ohio",0,0,0,0,58,58
1500000US390490013001,3.90E+11,"Block Group 1, Census Tract 13, Franklin County, Ohio",163,0,0,26,149,338
1500000US390490013002,3.90E+11,"Block Group 2, Census Tract 13, Franklin County, Ohio",39,0,0,34,247,320
1500000US390490013003,3.90E+11,"Block Group 3, Census Tract 13, Franklin County, Ohio",43,0,0,32,201,276
1500000US390490013004,3.90E+11,"Block Group 4, Census Tract 13, Franklin County, Ohio",6,0,0,0,207,213
1500000US390490014001,3.90E+11,"Block Group 1, Census Tract 14, Franklin County, Ohio",11,0,0,0,7,18
1500000US390490014002,3.90E+11,"Block Group 2, Census Tract 14, Franklin County, Ohio",39,0,0,0,0,39
1500000US390490015001,3.90E+11,"Block Group 1, Census Tract 15, Franklin County, Ohio",54,0,0,0,0,54
1500000US390490015002,3.90E+11,"Block Group 2, Census Tract 15, Franklin County, Ohio",12,0,0,0,0,12
1500000US390490015003,3.90E+11,"Block Group 3, Census Tract 15, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490016001,3.90E+11,"Block Group 1, Census Tract 16, Franklin County, Ohio",19,0,0,24,60,103
1500000US390490016002,3.90E+11,"Block Group 2, Census Tract 16, Franklin County, Ohio",36,0,0,55,16,107
1500000US390490017001,3.90E+11,"Block Group 1, Census Tract 17, Franklin County, Ohio",18,0,0,0,169,187
1500000US390490017002,3.90E+11,"Block Group 2, Census Tract 17, Franklin County, Ohio",34,0,0,47,67,148
1500000US390490017003,3.90E+11,"Block Group 3, Census Tract 17, Franklin County, Ohio",15,0,0,6,45,66
1500000US390490018101,3.90E+11,"Block Group 1, Census Tract 18.10, Franklin County, Ohio",51,0,0,26,140,217
1500000US390490018102,3.90E+11,"Block Group 2, Census Tract 18.10, Franklin County, Ohio",9,0,0,39,125,173
1500000US390490018103,3.90E+11,"Block Group 3, Census Tract 18.10, Franklin County, Ohio",0,0,0,19,79,98
1500000US390490018104,3.90E+11,"Block Group 4, Census Tract 18.10, Franklin County, Ohio",9,0,0,0,75,84
1500000US390490018105,3.90E+11,"Block Group 5, Census Tract 18.10, Franklin County, Ohio",30,0,0,11,194,235
1500000US390490018201,3.90E+11,"Block Group 1, Census Tract 18.20, Franklin County, Ohio",0,0,0,61,35,96
1500000US390490018202,3.90E+11,"Block Group 2, Census Tract 18.20, Franklin County, Ohio",38,0,0,109,116,263
1500000US390490018203,3.90E+11,"Block Group 3, Census Tract 18.20, Franklin County, Ohio",24,25,0,78,110,237
1500000US390490019011,3.90E+11,"Block Group 1, Census Tract 19.01, Franklin County, Ohio",23,0,0,0,12,35
1500000US390490019012,3.90E+11,"Block Group 2, Census Tract 19.01, Franklin County, Ohio",27,0,0,25,113,165
1500000US390490019021,3.90E+11,"Block Group 1, Census Tract 19.02, Franklin County, Ohio",26,0,0,0,26,52
1500000US390490019022,3.90E+11,"Block Group 2, Census Tract 19.02, Franklin County, Ohio",0,0,0,126,15,141
1500000US390490019023,3.90E+11,"Block Group 3, Census Tract 19.02, Franklin County, Ohio",47,0,0,17,95,159
1500000US390490019024,3.90E+11,"Block Group 4, Census Tract 19.02, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490020001,3.90E+11,"Block Group 1, Census Tract 20, Franklin County, Ohio",12,0,8,50,28,98
1500000US390490020002,3.90E+11,"Block Group 2, Census Tract 20, Franklin County, Ohio",16,0,0,53,32,101
1500000US390490020003,3.90E+11,"Block Group 3, Census Tract 20, Franklin County, Ohio",36,0,0,17,33,86
1500000US390490021001,3.90E+11,"Block Group 1, Census Tract 21, Franklin County, Ohio",69,0,0,38,170,277
1500000US390490022001,3.90E+11,"Block Group 1, Census Tract 22, Franklin County, Ohio",45,0,24,67,50,186
1500000US390490023001,3.90E+11,"Block Group 1, Census Tract 23, Franklin County, Ohio",23,0,0,11,0,34
1500000US390490023002,3.90E+11,"Block Group 2, Census Tract 23, Franklin County, Ohio",18,0,0,0,5,23
1500000US390490025101,3.90E+11,"Block Group 1, Census Tract 25.10, Franklin County, Ohio",41,0,0,0,0,41
1500000US390490025102,3.90E+11,"Block Group 2, Census Tract 25.10, Franklin County, Ohio",20,0,0,0,0,20
1500000US390490025103,3.90E+11,"Block Group 3, Census Tract 25.10, Franklin County, Ohio",57,0,0,0,0,57
1500000US390490025201,3.90E+11,"Block Group 1, Census Tract 25.20, Franklin County, Ohio",9,0,0,0,0,9
1500000US390490025202,3.90E+11,"Block Group 2, Census Tract 25.20, Franklin County, Ohio",71,0,0,0,33,104
1500000US390490025203,3.90E+11,"Block Group 3, Census Tract 25.20, Franklin County, Ohio",86,0,0,0,0,86
1500000US390490026001,3.90E+11,"Block Group 1, Census Tract 26, Franklin County, Ohio",0,0,9,0,0,9
1500000US390490026002,3.90E+11,"Block Group 2, Census Tract 26, Franklin County, Ohio",18,0,0,0,5,23
1500000US390490026003,3.90E+11,"Block Group 3, Census Tract 26, Franklin County, Ohio",85,0,0,0,26,111
1500000US390490027101,3.90E+11,"Block Group 1, Census Tract 27.10, Franklin County, Ohio",89,0,0,0,5,94
1500000US390490027102,3.90E+11,"Block Group 2, Census Tract 27.10, Franklin County, Ohio",16,0,0,9,5,30
1500000US390490027301,3.90E+11,"Block Group 1, Census Tract 27.30, Franklin County, Ohio",116,0,0,0,6,122
1500000US390490027302,3.90E+11,"Block Group 2, Census Tract 27.30, Franklin County, Ohio",100,0,0,0,5,105
1500000US390490027401,3.90E+11,"Block Group 1, Census Tract 27.40, Franklin County, Ohio",16,0,10,0,0,26
1500000US390490027402,3.90E+11,"Block Group 2, Census Tract 27.40, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490027403,3.90E+11,"Block Group 3, Census Tract 27.40, Franklin County, Ohio",11,0,0,0,6,17
1500000US390490027501,3.90E+11,"Block Group 1, Census Tract 27.50, Franklin County, Ohio",39,0,0,0,11,50
1500000US390490027502,3.90E+11,"Block Group 2, Census Tract 27.50, Franklin County, Ohio",140,0,0,0,32,172
1500000US390490027601,3.90E+11,"Block Group 1, Census Tract 27.60, Franklin County, Ohio",32,0,0,0,0,32
1500000US390490027602,3.90E+11,"Block Group 2, Census Tract 27.60, Franklin County, Ohio",53,0,0,16,11,80
1500000US390490027603,3.90E+11,"Block Group 3, Census Tract 27.60, Franklin County, Ohio",72,0,0,0,16,88
1500000US390490027701,3.90E+11,"Block Group 1, Census Tract 27.70, Franklin County, Ohio",69,0,0,0,0,69
1500000US390490027702,3.90E+11,"Block Group 2, Census Tract 27.70, Franklin County, Ohio",126,0,0,0,13,139
1500000US390490027801,3.90E+11,"Block Group 1, Census Tract 27.80, Franklin County, Ohio",9,0,0,0,1,10
1500000US390490027802,3.90E+11,"Block Group 2, Census Tract 27.80, Franklin County, Ohio",11,0,0,0,8,19
1500000US390490028001,3.90E+11,"Block Group 1, Census Tract 28, Franklin County, Ohio",22,9,0,0,0,31
1500000US390490028002,3.90E+11,"Block Group 2, Census Tract 28, Franklin County, Ohio",0,0,0,0,3,3
1500000US390490028003,3.90E+11,"Block Group 3, Census Tract 28, Franklin County, Ohio",25,0,0,0,0,25
1500000US390490028004,3.90E+11,"Block Group 4, Census Tract 28, Franklin County, Ohio",7,0,0,17,0,24
1500000US390490029001,3.90E+11,"Block Group 1, Census Tract 29, Franklin County, Ohio",12,0,0,0,77,89
1500000US390490029002,3.90E+11,"Block Group 2, Census Tract 29, Franklin County, Ohio",20,0,0,0,4,24
1500000US390490030001,3.90E+11,"Block Group 1, Census Tract 30, Franklin County, Ohio",17,0,0,31,199,247
1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",16,0,0,6,271,293
1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",71,0,0,0,100,171
1500000US390490032001,3.90E+11,"Block Group 1, Census Tract 32, Franklin County, Ohio",103,0,0,83,91,277
1500000US390490036001,3.90E+11,"Block Group 1, Census Tract 36, Franklin County, Ohio",124,0,0,4,7,135
1500000US390490036002,3.90E+11,"Block Group 2, Census Tract 36, Franklin County, Ohio",56,0,0,0,6,62
1500000US390490037001,3.90E+11,"Block Group 1, Census Tract 37, Franklin County, Ohio",31,0,0,0,0,31
1500000US390490037002,3.90E+11,"Block Group 2, Census Tract 37, Franklin County, Ohio",11,0,0,0,0,11
1500000US390490037003,3.90E+11,"Block Group 3, Census Tract 37, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490037004,3.90E+11,"Block Group 4, Census Tract 37, Franklin County, Ohio",66,0,0,33,14,113
1500000US390490037005,3.90E+11,"Block Group 5, Census Tract 37, Franklin County, Ohio",0,0,0,0,5,5
1500000US390490038001,3.90E+11,"Block Group 1, Census Tract 38, Franklin County, Ohio",28,0,0,8,78,114
1500000US390490038002,3.90E+11,"Block Group 2, Census Tract 38, Franklin County, Ohio",51,0,0,0,41,92
1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",32,0,0,13,447,492
1500000US390490040002,3.90E+11,"Block Group 2, Census Tract 40, Franklin County, Ohio",57,0,0,24,132,213
1500000US390490042001,3.90E+11,"Block Group 1, Census Tract 42, Franklin County, Ohio",14,0,0,8,24,46
1500000US390490043001,3.90E+11,"Block Group 1, Census Tract 43, Franklin County, Ohio",36,0,0,16,0,52
1500000US390490043002,3.90E+11,"Block Group 2, Census Tract 43, Franklin County, Ohio",0,0,0,14,0,14
1500000US390490043003,3.90E+11,"Block Group 3, Census Tract 43, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490043004,3.90E+11,"Block Group 4, Census Tract 43, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490045001,3.90E+11,"Block Group 1, Census Tract 45, Franklin County, Ohio",49,0,0,0,16,65
1500000US390490045002,3.90E+11,"Block Group 2, Census Tract 45, Franklin County, Ohio",19,0,0,20,0,39
1500000US390490045003,3.90E+11,"Block Group 3, Census Tract 45, Franklin County, Ohio",7,0,0,0,0,7
1500000US390490045004,3.90E+11,"Block Group 4, Census Tract 45, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490045005,3.90E+11,"Block Group 5, Census Tract 45, Franklin County, Ohio",11,0,0,0,0,11
1500000US390490046101,3.90E+11,"Block Group 1, Census Tract 46.10, Franklin County, Ohio",19,0,0,0,0,19
1500000US390490046102,3.90E+11,"Block Group 2, Census Tract 46.10, Franklin County, Ohio",2,0,0,0,0,2
1500000US390490046103,3.90E+11,"Block Group 3, Census Tract 46.10, Franklin County, Ohio",17,0,0,0,0,17
1500000US390490046104,3.90E+11,"Block Group 4, Census Tract 46.10, Franklin County, Ohio",90,0,0,0,22,112
1500000US390490046201,3.90E+11,"Block Group 1, Census Tract 46.20, Franklin County, Ohio",4,0,0,6,0,10
1500000US390490046202,3.90E+11,"Block Group 2, Census Tract 46.20, Franklin County, Ohio",11,0,0,0,7,18
1500000US390490046203,3.90E+11,"Block Group 3, Census Tract 46.20, Franklin County, Ohio",13,0,0,7,7,27
1500000US390490047001,3.90E+11,"Block Group 1, Census Tract 47, Franklin County, Ohio",0,0,0,0,7,7
1500000US390490047002,3.90E+11,"Block Group 2, Census Tract 47, Franklin County, Ohio",10,0,0,0,7,17
1500000US390490047003,3.90E+11,"Block Group 3, Census Tract 47, Franklin County, Ohio",16,0,0,0,24,40
1500000US390490047004,3.90E+11,"Block Group 4, Census Tract 47, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490047005,3.90E+11,"Block Group 5, Census Tract 47, Franklin County, Ohio",0,0,0,0,6,6
1500000US390490047006,3.90E+11,"Block Group 6, Census Tract 47, Franklin County, Ohio",23,0,0,0,0,23
1500000US390490048101,3.90E+11,"Block Group 1, Census Tract 48.10, Franklin County, Ohio",26,0,0,0,0,26
1500000US390490048102,3.90E+11,"Block Group 2, Census Tract 48.10, Franklin County, Ohio",19,0,0,0,0,19
1500000US390490048103,3.90E+11,"Block Group 3, Census Tract 48.10, Franklin County, Ohio",0,0,0,7,0,7
1500000US390490048201,3.90E+11,"Block Group 1, Census Tract 48.20, Franklin County, Ohio",22,0,0,0,0,22
1500000US390490048202,3.90E+11,"Block Group 2, Census Tract 48.20, Franklin County, Ohio",10,0,0,0,0,10
1500000US390490048203,3.90E+11,"Block Group 3, Census Tract 48.20, Franklin County, Ohio",4,0,0,5,9,18
1500000US390490049001,3.90E+11,"Block Group 1, Census Tract 49, Franklin County, Ohio",49,0,0,0,0,49
1500000US390490049002,3.90E+11,"Block Group 2, Census Tract 49, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490049003,3.90E+11,"Block Group 3, Census Tract 49, Franklin County, Ohio",18,0,0,0,21,39
1500000US390490049004,3.90E+11,"Block Group 4, Census Tract 49, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490049005,3.90E+11,"Block Group 5, Census Tract 49, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490049006,3.90E+11,"Block Group 6, Census Tract 49, Franklin County, Ohio",4,0,0,0,0,4
1500000US390490050001,3.90E+11,"Block Group 1, Census Tract 50, Franklin County, Ohio",22,0,0,0,9,31
1500000US390490050002,3.90E+11,"Block Group 2, Census Tract 50, Franklin County, Ohio",6,0,0,0,17,23
1500000US390490050003,3.90E+11,"Block Group 3, Census Tract 50, Franklin County, Ohio",0,0,0,0,25,25
1500000US390490050004,3.90E+11,"Block Group 4, Census Tract 50, Franklin County, Ohio",0,0,0,14,0,14
1500000US390490050005,3.90E+11,"Block Group 5, Census Tract 50, Franklin County, Ohio",31,0,0,0,28,59
1500000US390490050006,3.90E+11,"Block Group 6, Census Tract 50, Franklin County, Ohio",37,0,0,0,33,70
1500000US390490050007,3.90E+11,"Block Group 7, Census Tract 50, Franklin County, Ohio",10,0,0,0,65,75
1500000US390490051001,3.90E+11,"Block Group 1, Census Tract 51, Franklin County, Ohio",24,0,0,0,0,24
1500000US390490051002,3.90E+11,"Block Group 2, Census Tract 51, Franklin County, Ohio",0,0,0,0,6,6
1500000US390490052001,3.90E+11,"Block Group 1, Census Tract 52, Franklin County, Ohio",15,0,0,33,0,48
1500000US390490052002,3.90E+11,"Block Group 2, Census Tract 52, Franklin County, Ohio",15,0,0,0,151,166
1500000US390490053001,3.90E+11,"Block Group 1, Census Tract 53, Franklin County, Ohio",0,0,0,0,17,17
1500000US390490053002,3.90E+11,"Block Group 2, Census Tract 53, Franklin County, Ohio",53,0,0,0,0,53
1500000US390490053003,3.90E+11,"Block Group 3, Census Tract 53, Franklin County, Ohio",79,0,14,19,0,112
1500000US390490053004,3.90E+11,"Block Group 4, Census Tract 53, Franklin County, Ohio",5,0,0,8,36,49
1500000US390490054101,3.90E+11,"Block Group 1, Census Tract 54.10, Franklin County, Ohio",126,0,0,0,14,140
1500000US390490054201,3.90E+11,"Block Group 1, Census Tract 54.20, Franklin County, Ohio",56,0,0,0,0,56
1500000US390490054202,3.90E+11,"Block Group 2, Census Tract 54.20, Franklin County, Ohio",68,0,0,0,0,68
1500000US390490054203,3.90E+11,"Block Group 3, Census Tract 54.20, Franklin County, Ohio",10,0,0,0,0,10
1500000US390490055001,3.90E+11,"Block Group 1, Census Tract 55, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490055002,3.90E+11,"Block Group 2, Census Tract 55, Franklin County, Ohio",24,0,0,0,0,24
1500000US390490055003,3.90E+11,"Block Group 3, Census Tract 55, Franklin County, Ohio",31,0,0,0,0,31
1500000US390490055004,3.90E+11,"Block Group 4, Census Tract 55, Franklin County, Ohio",21,0,0,0,0,21
1500000US390490055005,3.90E+11,"Block Group 5, Census Tract 55, Franklin County, Ohio",76,0,0,0,0,76
1500000US390490055006,3.90E+11,"Block Group 6, Census Tract 55, Franklin County, Ohio",32,0,0,0,0,32
1500000US390490055007,3.90E+11,"Block Group 7, Census Tract 55, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490056101,3.90E+11,"Block Group 1, Census Tract 56.10, Franklin County, Ohio",36,0,8,0,8,52
1500000US390490056102,3.90E+11,"Block Group 2, Census Tract 56.10, Franklin County, Ohio",37,0,0,0,12,49
1500000US390490056201,3.90E+11,"Block Group 1, Census Tract 56.20, Franklin County, Ohio",66,0,0,6,5,77
1500000US390490056202,3.90E+11,"Block Group 2, Census Tract 56.20, Franklin County, Ohio",30,0,0,0,10,40
1500000US390490056203,3.90E+11,"Block Group 3, Census Tract 56.20, Franklin County, Ohio",28,5,0,0,12,45
1500000US390490056204,3.90E+11,"Block Group 4, Census Tract 56.20, Franklin County, Ohio",2,0,0,0,0,2
1500000US390490057001,3.90E+11,"Block Group 1, Census Tract 57, Franklin County, Ohio",0,0,0,0,32,32
1500000US390490057002,3.90E+11,"Block Group 2, Census Tract 57, Franklin County, Ohio",13,0,15,0,13,41
1500000US390490057003,3.90E+11,"Block Group 3, Census Tract 57, Franklin County, Ohio",0,0,0,0,178,178
1500000US390490058101,3.90E+11,"Block Group 1, Census Tract 58.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490058102,3.90E+11,"Block Group 2, Census Tract 58.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490058103,3.90E+11,"Block Group 3, Census Tract 58.10, Franklin County, Ohio",38,0,0,35,55,128
1500000US390490058201,3.90E+11,"Block Group 1, Census Tract 58.20, Franklin County, Ohio",85,0,0,6,8,99
1500000US390490058202,3.90E+11,"Block Group 2, Census Tract 58.20, Franklin County, Ohio",35,0,0,8,12,55
1500000US390490059001,3.90E+11,"Block Group 1, Census Tract 59, Franklin County, Ohio",24,0,0,0,0,24
1500000US390490059002,3.90E+11,"Block Group 2, Census Tract 59, Franklin County, Ohio",12,0,0,0,0,12
1500000US390490059003,3.90E+11,"Block Group 3, Census Tract 59, Franklin County, Ohio",36,0,0,0,0,36
1500000US390490059004,3.90E+11,"Block Group 4, Census Tract 59, Franklin County, Ohio",45,0,0,0,0,45
1500000US390490060001,3.90E+11,"Block Group 1, Census Tract 60, Franklin County, Ohio",18,0,0,3,0,21
1500000US390490060002,3.90E+11,"Block Group 2, Census Tract 60, Franklin County, Ohio",28,0,0,11,0,39
1500000US390490060003,3.90E+11,"Block Group 3, Census Tract 60, Franklin County, Ohio",0,0,0,7,13,20
1500000US390490061001,3.90E+11,"Block Group 1, Census Tract 61, Franklin County, Ohio",0,0,0,0,57,57
1500000US390490061002,3.90E+11,"Block Group 2, Census Tract 61, Franklin County, Ohio",0,0,0,0,39,39
1500000US390490061003,3.90E+11,"Block Group 3, Census Tract 61, Franklin County, Ohio",5,0,0,0,9,14
1500000US390490061004,3.90E+11,"Block Group 4, Census Tract 61, Franklin County, Ohio",12,0,0,0,0,12
1500000US390490062201,3.90E+11,"Block Group 1, Census Tract 62.20, Franklin County, Ohio",0,0,0,0,19,19
1500000US390490062202,3.90E+11,"Block Group 2, Census Tract 62.20, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490062203,3.90E+11,"Block Group 3, Census Tract 62.20, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490062204,3.90E+11,"Block Group 4, Census Tract 62.20, Franklin County, Ohio",0,0,0,0,15,15
1500000US390490062205,3.90E+11,"Block Group 5, Census Tract 62.20, Franklin County, Ohio",0,0,0,0,37,37
1500000US390490062301,3.90E+11,"Block Group 1, Census Tract 62.30, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490062302,3.90E+11,"Block Group 2, Census Tract 62.30, Franklin County, Ohio",0,0,0,35,20,55
1500000US390490062303,3.90E+11,"Block Group 3, Census Tract 62.30, Franklin County, Ohio",37,0,0,0,23,60
1500000US390490062304,3.90E+11,"Block Group 4, Census Tract 62.30, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490062361,3.90E+11,"Block Group 1, Census Tract 62.36, Franklin County, Ohio",12,0,0,0,0,12
1500000US390490062362,3.90E+11,"Block Group 2, Census Tract 62.36, Franklin County, Ohio",27,0,0,0,0,27
1500000US390490062363,3.90E+11,"Block Group 3, Census Tract 62.36, Franklin County, Ohio",19,0,0,0,9,28
1500000US390490063101,3.90E+11,"Block Group 1, Census Tract 63.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063102,3.90E+11,"Block Group 2, Census Tract 63.10, Franklin County, Ohio",0,0,0,0,13,13
1500000US390490063103,3.90E+11,"Block Group 3, Census Tract 63.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063104,3.90E+11,"Block Group 4, Census Tract 63.10, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063211,3.90E+11,"Block Group 1, Census Tract 63.21, Franklin County, Ohio",0,0,8,0,0,8
1500000US390490063212,3.90E+11,"Block Group 2, Census Tract 63.21, Franklin County, Ohio",0,0,10,0,9,19
1500000US390490063213,3.90E+11,"Block Group 3, Census Tract 63.21, Franklin County, Ohio",21,0,0,0,12,33
1500000US390490063214,3.90E+11,"Block Group 4, Census Tract 63.21, Franklin County, Ohio",9,0,0,32,0,41
1500000US390490063231,3.90E+11,"Block Group 1, Census Tract 63.23, Franklin County, Ohio",9,0,0,0,0,9
1500000US390490063232,3.90E+11,"Block Group 2, Census Tract 63.23, Franklin County, Ohio",0,0,0,0,9,9
1500000US390490063233,3.90E+11,"Block Group 3, Census Tract 63.23, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063301,3.90E+11,"Block Group 1, Census Tract 63.30, Franklin County, Ohio",0,0,0,0,19,19
1500000US390490063302,3.90E+11,"Block Group 2, Census Tract 63.30, Franklin County, Ohio",16,0,0,0,17,33
1500000US390490063303,3.90E+11,"Block Group 3, Census Tract 63.30, Franklin County, Ohio",8,0,0,0,35,43
1500000US390490063304,3.90E+11,"Block Group 4, Census Tract 63.30, Franklin County, Ohio",11,0,0,0,30,41
1500000US390490063305,3.90E+11,"Block Group 5, Census Tract 63.30, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063306,3.90E+11,"Block Group 6, Census Tract 63.30, Franklin County, Ohio",0,0,0,0,27,27
1500000US390490063401,3.90E+11,"Block Group 1, Census Tract 63.40, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063402,3.90E+11,"Block Group 2, Census Tract 63.40, Franklin County, Ohio",10,0,0,0,0,10
1500000US390490063511,3.90E+11,"Block Group 1, Census Tract 63.51, Franklin County, Ohio",48,0,0,10,9,67
1500000US390490063512,3.90E+11,"Block Group 2, Census Tract 63.51, Franklin County, Ohio",0,0,0,0,20,20
1500000US390490063513,3.90E+11,"Block Group 3, Census Tract 63.51, Franklin County, Ohio",0,0,0,0,0,0
1500000US390490063521,3.90E+11,"Block Group 1, Census Tract 63.52, Franklin County, Ohio",15,0,0,0,0,15
