GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US08005006706,08005006706,"Census Tract 67.06, Arapahoe County, Colorado",5022,307
1400000US08005006707,08005006707,"Census Tract 67.07, Arapahoe County, Colorado",5232,318
1400000US08005006708,08005006708,"Census Tract 67.08, Arapahoe County, Colorado",5063,221
1400000US08005006709,08005006709,"Census Tract 67.09, Arapahoe County, Colorado",5618,303
1400000US08005006711,08005006711,"Census Tract 67.11, Arapahoe County, Colorado",4032,262
1400000US08005006712,08005006712,"Census Tract 67.12, Arapahoe County, Colorado",1436,194
1400000US08005006713,08005006713,"Census Tract 67.13, Arapahoe County, Colorado",1410,158
1400000US08005006808,08005006808,"Census Tract 68.08, Arapahoe County, Colorado",5807,283
1400000US08005006815,08005006815,"Census Tract 68.15, Arapahoe County, Colorado",4283,311
1400000US08005006854,08005006854,"Census Tract 68.54, Arapahoe County, Colorado",2684,267
1400000US08005006855,08005006855,"Census Tract 68.55, Arapahoe County, Colorado",5529,316
1400000US08005006856,08005006856,"Census Tract 68.56, Arapahoe County, Colorado",7654,743
1400000US08005006857,08005006857,"Census Tract 68.57, Arapahoe County, Colorado",2261,138
1400000US08005006858,08005006858,"Census Tract 68.58, Arapahoe County, Colorado",4631,357
1400000US08005007101,08005007101,"Census Tract 71.01, Arapahoe County, Colorado",5026,348
1400000US08005007103,08005007103,"Census Tract 71.03, Arapahoe County, Colorado",1684,223
1400000US08005007104,08005007104,"Census Tract 71.04, Arapahoe County, Colorado",5467,550
1400000US08005007105,08005007105,"Census Tract 71.05, Arapahoe County, Colorado",4384,533
1400000US08005007106,08005007106,"Census Tract 71.06, Arapahoe County, Colorado",5103,511
1400000US08005007107,08005007107,"Census Tract 71.07, Arapahoe County, Colorado",6880,449
1400000US08005007201,08005007201,"Census Tract 72.01, Arapahoe County, Colorado",3989,343
1400000US08005007202,08005007202,"Census Tract 72.02, Arapahoe County, Colorado",4419,347
1400000US08005007301,08005007301,"Census Tract 73.01, Arapahoe County, Colorado",2351,209
1400000US08005007302,08005007302,"Census Tract 73.02, Arapahoe County, Colorado",5737,566
1400000US08005007400,08005007400,"Census Tract 74, Arapahoe County, Colorado",5574,434
1400000US08005007500,08005007500,"Census Tract 75, Arapahoe County, Colorado",2678,295
1400000US08005007600,08005007600,"Census Tract 76, Arapahoe County, Colorado",3523,405
1400000US08005007702,08005007702,"Census Tract 77.02, Arapahoe County, Colorado",4013,459
1400000US08005007703,08005007703,"Census Tract 77.03, Arapahoe County, Colorado",4440,499
1400000US08005007704,08005007704,"Census Tract 77.04, Arapahoe County, Colorado",4670,432
1400000US08005015100,08005015100,"Census Tract 151, Arapahoe County, Colorado",2560,202
1400000US08005080000,08005080000,"Census Tract 800, Arapahoe County, Colorado",3261,332
1400000US08005080100,08005080100,"Census Tract 801, Arapahoe County, Colorado",4493,381
1400000US08005080200,08005080200,"Census Tract 802, Arapahoe County, Colorado",5388,464
1400000US08005080300,08005080300,"Census Tract 803, Arapahoe County, Colorado",5441,438
1400000US08005080400,08005080400,"Census Tract 804, Arapahoe County, Colorado",4762,227
1400000US08005080500,08005080500,"Census Tract 805, Arapahoe County, Colorado",3607,271
1400000US08005080600,08005080600,"Census Tract 806, Arapahoe County, Colorado",3166,259
1400000US08005080700,08005080700,"Census Tract 807, Arapahoe County, Colorado",5507,486
1400000US08005080800,08005080800,"Census Tract 808, Arapahoe County, Colorado",3368,333
1400000US08005080900,08005080900,"Census Tract 809, Arapahoe County, Colorado",4426,347
1400000US08005081000,08005081000,"Census Tract 810, Arapahoe County, Colorado",6329,527
1400000US08005081100,08005081100,"Census Tract 811, Arapahoe County, Colorado",5742,481
1400000US08005081200,08005081200,"Census Tract 812, Arapahoe County, Colorado",4416,367
1400000US08005081300,08005081300,"Census Tract 813, Arapahoe County, Colorado",3172,296
1400000US08005081400,08005081400,"Census Tract 814, Arapahoe County, Colorado",4080,247
1400000US08005081500,08005081500,"Census Tract 815, Arapahoe County, Colorado",2982,254
1400000US08005081600,08005081600,"Census Tract 816, Arapahoe County, Colorado",5009,416
1400000US08005081700,08005081700,"Census Tract 817, Arapahoe County, Colorado",2930,176
1400000US08005081800,08005081800,"Census Tract 818, Arapahoe County, Colorado",5601,551
1400000US08005081900,08005081900,"Census Tract 819, Arapahoe County, Colorado",6442,665
1400000US08005082000,08005082000,"Census Tract 820, Arapahoe County, Colorado",3921,400
1400000US08005082100,08005082100,"Census Tract 821, Arapahoe County, Colorado",7065,562
1400000US08005082200,08005082200,"Census Tract 822, Arapahoe County, Colorado",6143,563
1400000US08005082300,08005082300,"Census Tract 823, Arapahoe County, Colorado",3675,385
1400000US08005082400,08005082400,"Census Tract 824, Arapahoe County, Colorado",4626,381
1400000US08005082500,08005082500,"Census Tract 825, Arapahoe County, Colorado",2332,188
1400000US08005082600,08005082600,"Census Tract 826, Arapahoe County, Colorado",5114,671
1400000US08005082700,08005082700,"Census Tract 827, Arapahoe County, Colorado",3490,287
1400000US08005082800,08005082800,"Census Tract 828, Arapahoe County, Colorado",4964,326
1400000US08005082900,08005082900,"Census Tract 829, Arapahoe County, Colorado",4650,332
1400000US08005083000,08005083000,"Census Tract 830, Arapahoe County, Colorado",3538,190
1400000US08005083100,08005083100,"Census Tract 831, Arapahoe County, Colorado",6368,540
1400000US08005083200,08005083200,"Census Tract 832, Arapahoe County, Colorado",9285,490
1400000US08005083300,08005083300,"Census Tract 833, Arapahoe County, Colorado",4754,322
1400000US08005083400,08005083400,"Census Tract 834, Arapahoe County, Colorado",7134,485
1400000US08005083500,08005083500,"Census Tract 835, Arapahoe County, Colorado",5821,446
1400000US08005083600,08005083600,"Census Tract 836, Arapahoe County, Colorado",3655,376
1400000US08005083700,08005083700,"Census Tract 837, Arapahoe County, Colorado",4565,289
1400000US08005083800,08005083800,"Census Tract 838, Arapahoe County, Colorado",3029,269
1400000US08005083900,08005083900,"Census Tract 839, Arapahoe County, Colorado",2914,251
1400000US08005084000,08005084000,"Census Tract 840, Arapahoe County, Colorado",2453,157
1400000US08005084100,08005084100,"Census Tract 841, Arapahoe County, Colorado",4393,306
1400000US08005084200,08005084200,"Census Tract 842, Arapahoe County, Colorado",4010,282
1400000US08005084300,08005084300,"Census Tract 843, Arapahoe County, Colorado",3291,303
1400000US08005084400,08005084400,"Census Tract 844, Arapahoe County, Colorado",3020,301
1400000US08005084500,08005084500,"Census Tract 845, Arapahoe County, Colorado",2801,246
1400000US08005084600,08005084600,"Census Tract 846, Arapahoe County, Colorado",5581,371
1400000US08005084700,08005084700,"Census Tract 847, Arapahoe County, Colorado",4858,438
1400000US08005084800,08005084800,"Census Tract 848, Arapahoe County, Colorado",3683,213
1400000US08005084900,08005084900,"Census Tract 849, Arapahoe County, Colorado",3342,234
1400000US08005085000,08005085000,"Census Tract 850, Arapahoe County, Colorado",1750,173
1400000US08005085100,08005085100,"Census Tract 851, Arapahoe County, Colorado",7064,320
1400000US08005085200,08005085200,"Census Tract 852, Arapahoe County, Colorado",2917,129
1400000US08005085300,08005085300,"Census Tract 853, Arapahoe County, Colorado",2395,176
1400000US08005085400,08005085400,"Census Tract 854, Arapahoe County, Colorado",4569,241
1400000US08005085500,08005085500,"Census Tract 855, Arapahoe County, Colorado",5370,261
1400000US08005085600,08005085600,"Census Tract 856, Arapahoe County, Colorado",3469,234
1400000US08005085700,08005085700,"Census Tract 857, Arapahoe County, Colorado",4269,345
1400000US08005085800,08005085800,"Census Tract 858, Arapahoe County, Colorado",1686,143
1400000US08005085900,08005085900,"Census Tract 859, Arapahoe County, Colorado",3874,238
1400000US08005086000,08005086000,"Census Tract 860, Arapahoe County, Colorado",8009,596
1400000US08005086100,08005086100,"Census Tract 861, Arapahoe County, Colorado",4924,385
1400000US08005086200,08005086200,"Census Tract 862, Arapahoe County, Colorado",6255,347
1400000US08005086300,08005086300,"Census Tract 863, Arapahoe County, Colorado",4215,263
1400000US08005086400,08005086400,"Census Tract 864, Arapahoe County, Colorado",2205,177
1400000US08005086500,08005086500,"Census Tract 865, Arapahoe County, Colorado",5170,410
1400000US08005086600,08005086600,"Census Tract 866, Arapahoe County, Colorado",5292,374
1400000US08005086700,08005086700,"Census Tract 867, Arapahoe County, Colorado",3950,194
1400000US08005086800,08005086800,"Census Tract 868, Arapahoe County, Colorado",6211,602
1400000US08005086900,08005086900,"Census Tract 869, Arapahoe County, Colorado",3039,284
1400000US08005087000,08005087000,"Census Tract 870, Arapahoe County, Colorado",5185,637
1400000US08005087100,08005087100,"Census Tract 871, Arapahoe County, Colorado",2630,312
1400000US08005087200,08005087200,"Census Tract 872, Arapahoe County, Colorado",4289,459
1400000US08005087300,08005087300,"Census Tract 873, Arapahoe County, Colorado",8163,527
1400000US08007940400,08007940400,"Census Tract 9404, Archuleta County, Colorado",1279,165
1400000US08007974200,08007974200,"Census Tract 9742, Archuleta County, Colorado",5412,410
1400000US08007974300,08007974300,"Census Tract 9743, Archuleta County, Colorado",3252,372
1400000US08007974400,08007974400,"Census Tract 9744, Archuleta County, Colorado",2231,269
1400000US08009964600,08009964600,"Census Tract 9646, Baca County, Colorado",1571,124
1400000US08009964700,08009964700,"Census Tract 9647, Baca County, Colorado",2130,124
1400000US08011966700,08011966700,"Census Tract 9667, Bent County, Colorado",5895,*****
1400000US08013012101,08013012101,"Census Tract 121.01, Boulder County, Colorado",4853,446
1400000US08013012102,08013012102,"Census Tract 121.02, Boulder County, Colorado",7312,539
1400000US08013012103,08013012103,"Census Tract 121.03, Boulder County, Colorado",3957,306
1400000US08013012104,08013012104,"Census Tract 121.04, Boulder County, Colorado",2702,197
1400000US08013012105,08013012105,"Census Tract 121.05, Boulder County, Colorado",5793,520
1400000US08013012201,08013012201,"Census Tract 122.01, Boulder County, Colorado",3705,315
1400000US08013012202,08013012202,"Census Tract 122.02, Boulder County, Colorado",6539,626
1400000US08013012203,08013012203,"Census Tract 122.03, Boulder County, Colorado",6593,527
1400000US08013012204,08013012204,"Census Tract 122.04, Boulder County, Colorado",3661,341
1400000US08013012300,08013012300,"Census Tract 123, Boulder County, Colorado",6851,395
1400000US08013012401,08013012401,"Census Tract 124.01, Boulder County, Colorado",6318,707
1400000US08013012501,08013012501,"Census Tract 125.01, Boulder County, Colorado",2526,193
1400000US08013012505,08013012505,"Census Tract 125.05, Boulder County, Colorado",3937,230
1400000US08013012507,08013012507,"Census Tract 125.07, Boulder County, Colorado",4320,321
1400000US08013012508,08013012508,"Census Tract 125.08, Boulder County, Colorado",3069,274
1400000US08013012509,08013012509,"Census Tract 125.09, Boulder County, Colorado",3499,185
1400000US08013012510,08013012510,"Census Tract 125.10, Boulder County, Colorado",4741,268
