,No,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,OTHER_RAC_SCALED,OTHER_WAC_SCALED,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED
21,54.0,3635.6489815264126,3037.41747023742,14160.14972167681,6050.9961709792315,1510.212619683885,529.9563283210068,7925.224953677132,1186.1341736234672,1089.0631667893815,1297.488198797339
22,55.0,3486.2342845601192,1045.0503750150133,14648.498896455334,23526.74610771526,1574.8553062345268,13112.513807848096,8714.304788780935,7418.029992256161,873.1045168797566,1951.1519325959787
23,56.0,2890.5440773267824,1414.2087543991297,11899.381379685936,10278.50778962386,1329.0194723225916,5586.934467395423,6894.489449350315,2506.558989063624,785.3283806862426,770.8055787656848
24,57.0,337.4342975549476,16113.099071219001,1285.733844603675,19550.62227477435,92.86319876853238,1300.8975961060478,759.4115221781798,1968.0149022629475,96.0248261020151,168.61070518634727
25,58.0,1571.4807261043068,8195.68084153102,6919.905039797591,37516.08868136258,673.3341156468449,2300.8883554408126,4090.923595308906,26512.95237872925,584.1666027375329,506.567105661493
26,59.0,1412.7807110219,6956.217219464557,5720.151010595048,29443.697818001976,544.137235512821,2252.754985710737,3306.433839877551,20049.018459310602,456.7992241827772,185.707153516077
27,60.0,1326.6040253975443,55705.72601983527,5812.191010883898,91468.27246417165,675.578426531628,959.6381008706413,3314.7518756523,34595.685697339635,495.25668330242655,207.22264612611662
28,61.0,1549.6184800527167,4469.100079153082,6579.293354505285,25619.289740999382,817.9571443938252,1740.45805204928,3690.612735952099,19316.578507310962,521.1049941066452,93.15310248606467
29,62.0,1211.0931756172142,3399.879249345808,5499.571811337216,6727.409956263823,643.7882577464352,721.9669096507283,3102.37893069734,2116.0593434542666,542.3114472762284,489.50445381301984
30,63.0,128.72909581816364,24.283824729876308,874.3321338191449,4257.746785947926,124.00801912966395,2417.2907266555176,502.9826580593609,1209.4718206750324,118.61236081195642,606.7004138874994
31,64.0,1265.450716944484,2413.920452051705,5278.02535527492,2644.0347256268997,915.5333907703465,0.0,2713.481726888537,25.326818032014472,383.5595206715532,204.78745554317968
32,65.0,1511.58050308679,474.201211515542,6727.777589859341,5698.9961794129995,808.0382565893058,270.3783333760816,4079.4216807882435,4825.068681987479,328.73714939500167,129.34795253389632
33,66.0,2172.704449282116,8248.42851174829,8262.618021302207,17404.655453511295,1011.5330305526011,4746.599573418355,4471.916924956446,2794.513704263511,606.4636165110423,1615.1136640811396
34,67.0,1336.6482077575456,1554.1549287777038,6365.880989921826,2961.3609354504633,1238.106938670385,1.498209060079618,3043.84023608309,968.4947009232659,747.2856074108034,437.2130966894138
35,68.0,2250.3922211482222,2098.919382049803,8678.021011873183,10220.880299155891,1416.1723255779264,1650.615323292486,4206.983397235617,1804.618780880891,804.4730679114143,4666.726812932711
36,69.0,2036.2016936554678,1442.0213383515324,9677.7486950036,10120.559649167455,1965.9367853031456,6464.764766081472,4452.339696166619,1114.5430296313439,1223.2705198783635,1099.2305151031076
37,70.0,880.8659944399176,8250.843485999667,4962.875634870403,19052.109614757173,1153.2009227626818,6603.029328064508,2210.009516593293,2803.2745600236494,718.7992010745091,1394.9622406693468
38,71.0,1416.481211774363,1043.5537806876073,6016.8523692645895,3669.505914293545,1044.6976820813466,1044.5052691119777,2744.6334445380626,1224.296231502291,811.0400308708183,357.1506329916691
39,72.0,2606.173144025177,143.44034874628468,9909.564595608263,527.2448010887189,1504.5316097186685,115.3237480184403,4756.585877593286,245.32996531143826,1042.2739642711358,23.150739012555675
40,73.0,2915.843849457973,227.2414506285485,11762.29322223889,2229.3851770299666,1276.9905708177503,342.12665836476054,6881.951504720696,1595.3444911414463,687.5072972424716,64.67257689521055
41,74.0,941.3529482897708,6899.350584010518,4401.016439588018,62467.36268675144,525.6718053676152,4469.73562178263,2559.0391159043156,50277.48492151455,374.9525700263174,820.7915594437281
