GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US080130130061,080130130061,"Block Group 1, Census Tract 130.06, Boulder County, Colorado",80699,20252
1500000US080130130062,080130130062,"Block Group 2, Census Tract 130.06, Boulder County, Colorado",101484,25868
1500000US080130130063,080130130063,"Block Group 3, Census Tract 130.06, Boulder County, Colorado",104050,26273
1500000US080130132011,080130132011,"Block Group 1, Census Tract 132.01, Boulder County, Colorado",74083,19587
1500000US080130132021,080130132021,"Block Group 1, Census Tract 132.02, Boulder County, Colorado",102361,24917
1500000US080130132022,080130132022,"Block Group 2, Census Tract 132.02, Boulder County, Colorado",128077,32155
1500000US080130132051,080130132051,"Block Group 1, Census Tract 132.05, Boulder County, Colorado",112321,13868
1500000US080130132052,080130132052,"Block Group 2, Census Tract 132.05, Boulder County, Colorado",90652,31318
1500000US080130132053,080130132053,"Block Group 3, Census Tract 132.05, Boulder County, Colorado",126275,23050
1500000US080130132071,080130132071,"Block Group 1, Census Tract 132.07, Boulder County, Colorado",81750,13269
1500000US080130132072,080130132072,"Block Group 2, Census Tract 132.07, Boulder County, Colorado",45000,15922
1500000US080130132073,080130132073,"Block Group 3, Census Tract 132.07, Boulder County, Colorado",106528,15752
1500000US080130132081,080130132081,"Block Group 1, Census Tract 132.08, Boulder County, Colorado",54617,12207
1500000US080130132082,080130132082,"Block Group 2, Census Tract 132.08, Boulder County, Colorado",78125,23961
1500000US080130132083,080130132083,"Block Group 3, Census Tract 132.08, Boulder County, Colorado",64306,11200
1500000US080130132101,080130132101,"Block Group 1, Census Tract 132.10, Boulder County, Colorado",66406,13299
1500000US080130132102,080130132102,"Block Group 2, Census Tract 132.10, Boulder County, Colorado",50583,13680
1500000US080130132103,080130132103,"Block Group 3, Census Tract 132.10, Boulder County, Colorado",80052,29195
1500000US080130132111,080130132111,"Block Group 1, Census Tract 132.11, Boulder County, Colorado",120900,29909
1500000US080130132112,080130132112,"Block Group 2, Census Tract 132.11, Boulder County, Colorado",99205,42780
1500000US080130132113,080130132113,"Block Group 3, Census Tract 132.11, Boulder County, Colorado",22631,17564
1500000US080130132121,080130132121,"Block Group 1, Census Tract 132.12, Boulder County, Colorado",54632,42685
1500000US080130132122,080130132122,"Block Group 2, Census Tract 132.12, Boulder County, Colorado",113750,14637
1500000US080130132123,080130132123,"Block Group 3, Census Tract 132.12, Boulder County, Colorado",72153,12063
1500000US080130132131,080130132131,"Block Group 1, Census Tract 132.13, Boulder County, Colorado",97500,19207
1500000US080130132132,080130132132,"Block Group 2, Census Tract 132.13, Boulder County, Colorado",51667,12847
1500000US080130132133,080130132133,"Block Group 3, Census Tract 132.13, Boulder County, Colorado",135703,69041
1500000US080130133021,080130133021,"Block Group 1, Census Tract 133.02, Boulder County, Colorado",41809,18648
1500000US080130133022,080130133022,"Block Group 2, Census Tract 133.02, Boulder County, Colorado",41053,23406
1500000US080130133023,080130133023,"Block Group 3, Census Tract 133.02, Boulder County, Colorado",46563,3361
1500000US080130133024,080130133024,"Block Group 4, Census Tract 133.02, Boulder County, Colorado",69063,9558
1500000US080130133025,080130133025,"Block Group 5, Census Tract 133.02, Boulder County, Colorado",74327,29189
1500000US080130133051,080130133051,"Block Group 1, Census Tract 133.05, Boulder County, Colorado",68152,12574
1500000US080130133052,080130133052,"Block Group 2, Census Tract 133.05, Boulder County, Colorado",48158,5957
1500000US080130133053,080130133053,"Block Group 3, Census Tract 133.05, Boulder County, Colorado",61116,6750
1500000US080130133061,080130133061,"Block Group 1, Census Tract 133.06, Boulder County, Colorado",46970,8998
1500000US080130133062,080130133062,"Block Group 2, Census Tract 133.06, Boulder County, Colorado",49508,13625
1500000US080130133071,080130133071,"Block Group 1, Census Tract 133.07, Boulder County, Colorado",43571,6803
1500000US080130133072,080130133072,"Block Group 2, Census Tract 133.07, Boulder County, Colorado",30692,5683
1500000US080130133081,080130133081,"Block Group 1, Census Tract 133.08, Boulder County, Colorado",69432,15000
1500000US080130133082,080130133082,"Block Group 2, Census Tract 133.08, Boulder County, Colorado",30731,4272
1500000US080130133083,080130133083,"Block Group 3, Census Tract 133.08, Boulder County, Colorado",54643,21167
1500000US080130134011,080130134011,"Block Group 1, Census Tract 134.01, Boulder County, Colorado",24219,16028
1500000US080130134012,080130134012,"Block Group 2, Census Tract 134.01, Boulder County, Colorado",51875,17215
1500000US080130134013,080130134013,"Block Group 3, Census Tract 134.01, Boulder County, Colorado",40549,12939
1500000US080130134021,080130134021,"Block Group 1, Census Tract 134.02, Boulder County, Colorado",64697,44507
1500000US080130134022,080130134022,"Block Group 2, Census Tract 134.02, Boulder County, Colorado",72344,21469
1500000US080130134023,080130134023,"Block Group 3, Census Tract 134.02, Boulder County, Colorado",90469,9743
1500000US080130134024,080130134024,"Block Group 4, Census Tract 134.02, Boulder County, Colorado",96544,43424
1500000US080130134025,080130134025,"Block Group 5, Census Tract 134.02, Boulder County, Colorado",40957,13730
1500000US080130135031,080130135031,"Block Group 1, Census Tract 135.03, Boulder County, Colorado",67679,23667
1500000US080130135032,080130135032,"Block Group 2, Census Tract 135.03, Boulder County, Colorado",34531,9521
1500000US080130135033,080130135033,"Block Group 3, Census Tract 135.03, Boulder County, Colorado",37147,4737
1500000US080130135034,080130135034,"Block Group 4, Census Tract 135.03, Boulder County, Colorado",62240,10925
1500000US080130135051,080130135051,"Block Group 1, Census Tract 135.05, Boulder County, Colorado",33833,29845
1500000US080130135052,080130135052,"Block Group 2, Census Tract 135.05, Boulder County, Colorado",42586,8072
1500000US080130135053,080130135053,"Block Group 3, Census Tract 135.05, Boulder County, Colorado",35208,6964
1500000US080130135061,080130135061,"Block Group 1, Census Tract 135.06, Boulder County, Colorado",100263,18750
1500000US080130135071,080130135071,"Block Group 1, Census Tract 135.07, Boulder County, Colorado",49375,19281
1500000US080130135072,080130135072,"Block Group 2, Census Tract 135.07, Boulder County, Colorado",89286,21931
1500000US080130135081,080130135081,"Block Group 1, Census Tract 135.08, Boulder County, Colorado",85000,12388
1500000US080130135082,080130135082,"Block Group 2, Census Tract 135.08, Boulder County, Colorado",105865,49415
1500000US080130135083,080130135083,"Block Group 3, Census Tract 135.08, Boulder County, Colorado",73750,13965
1500000US080130136011,080130136011,"Block Group 1, Census Tract 136.01, Boulder County, Colorado",97969,27800
1500000US080130136012,080130136012,"Block Group 2, Census Tract 136.01, Boulder County, Colorado",81806,28158
1500000US080130136013,080130136013,"Block Group 3, Census Tract 136.01, Boulder County, Colorado",80217,11307
1500000US080130136021,080130136021,"Block Group 1, Census Tract 136.02, Boulder County, Colorado",68333,29248
1500000US080130136022,080130136022,"Block Group 2, Census Tract 136.02, Boulder County, Colorado",67833,54551
1500000US080130137011,080130137011,"Block Group 1, Census Tract 137.01, Boulder County, Colorado",106786,21844
1500000US080130137012,080130137012,"Block Group 2, Census Tract 137.01, Boulder County, Colorado",201667,49591
1500000US080130137013,080130137013,"Block Group 3, Census Tract 137.01, Boulder County, Colorado",157460,23593
1500000US080130137014,080130137014,"Block Group 4, Census Tract 137.01, Boulder County, Colorado",103333,37533
1500000US080130137021,080130137021,"Block Group 1, Census Tract 137.02, Boulder County, Colorado",101607,55392
1500000US080130137022,080130137022,"Block Group 2, Census Tract 137.02, Boulder County, Colorado",86280,9643
1500000US080130137023,080130137023,"Block Group 3, Census Tract 137.02, Boulder County, Colorado",77656,41739
1500000US080130137024,080130137024,"Block Group 4, Census Tract 137.02, Boulder County, Colorado",102273,41949
1500000US080130137025,080130137025,"Block Group 5, Census Tract 137.02, Boulder County, Colorado",60398,10583
1500000US080130137026,080130137026,"Block Group 6, Census Tract 137.02, Boulder County, Colorado",47760,30869
1500000US080130606001,080130606001,"Block Group 1, Census Tract 606, Boulder County, Colorado",113317,17229
1500000US080130606002,080130606002,"Block Group 2, Census Tract 606, Boulder County, Colorado",123295,24720
1500000US080130606003,080130606003,"Block Group 3, Census Tract 606, Boulder County, Colorado",80018,18877
1500000US080130607001,080130607001,"Block Group 1, Census Tract 607, Boulder County, Colorado",144773,32597
1500000US080130607002,080130607002,"Block Group 2, Census Tract 607, Boulder County, Colorado",96767,34660
1500000US080130607003,080130607003,"Block Group 3, Census Tract 607, Boulder County, Colorado",101094,31913
1500000US080130608001,080130608001,"Block Group 1, Census Tract 608, Boulder County, Colorado",156058,115522
1500000US080130608002,080130608002,"Block Group 2, Census Tract 608, Boulder County, Colorado",51167,30475
1500000US080130608003,080130608003,"Block Group 3, Census Tract 608, Boulder County, Colorado",73110,17181
1500000US080130608004,080130608004,"Block Group 4, Census Tract 608, Boulder County, Colorado",39188,15489
1500000US080130608005,080130608005,"Block Group 5, Census Tract 608, Boulder County, Colorado",41212,2676
1500000US080130609001,080130609001,"Block Group 1, Census Tract 609, Boulder County, Colorado",53986,4240
1500000US080130609002,080130609002,"Block Group 2, Census Tract 609, Boulder County, Colorado",90469,22820
